W,78,65,29,55,.527,5,12,.417,15,23,.652,11,41,15,3,6,18,10,27,78,.346,4,14,.286,7,9,.778,16,31,8,11,0,12,25
W,79,62,30,67,.448,8,16,.500,11,15,.733,15,38,17,4,1,12,11,26,60,.433,6,14,.429,4,7,.571,10,32,11,3,2,17,16
W,72,61,25,49,.510,2,7,.286,20,25,.800,3,37,9,3,4,11,15,22,60,.367,9,25,.360,8,11,.727,5,26,13,7,5,9,21
W,73,70,25,53,.472,3,11,.273,20,26,.769,10,37,11,5,2,13,21,24,53,.453,7,21,.333,15,26,.577,5,25,16,3,1,10,25
W,68,57,23,52,.442,3,14,.214,19,26,.731,12,38,15,3,3,15,12,24,61,.393,2,15,.133,7,10,.700,11,27,8,3,0,10,21
W,78,58,27,50,.540,2,7,.286,22,25,.880,5,38,19,4,5,13,17,22,64,.344,3,17,.176,11,15,.733,7,26,11,4,2,8,19
L,56,81,18,47,.383,3,9,.333,17,26,.654,9,27,7,11,2,23,22,30,58,.517,7,21,.333,14,25,.560,13,34,18,16,5,13,19
L,75,76,28,53,.528,4,9,.444,15,28,.536,4,26,17,6,5,13,20,26,61,.426,5,17,.294,19,27,.704,13,36,11,6,1,13,22
L,64,74,27,78,.346,3,17,.176,7,13,.538,16,47,12,4,6,8,22,25,61,.410,8,22,.364,16,21,.762,6,36,13,5,6,7,15
W,68,59,28,65,.431,6,14,.429,6,10,.600,11,39,17,4,3,8,9,22,66,.333,13,30,.433,2,5,.400,15,39,13,2,5,10,14
W,85,53,29,58,.500,5,14,.357,22,29,.759,14,40,18,9,5,16,17,20,57,.351,5,16,.313,8,13,.615,9,21,8,8,4,16,26
L,62,67,25,53,.472,0,6,.000,12,14,.857,8,33,9,5,11,13,12,22,60,.367,10,27,.370,13,14,.929,6,27,13,5,2,8,11
L,65,79,30,76,.395,0,13,.000,5,8,.625,19,44,16,2,2,11,19,26,58,.448,4,12,.333,23,31,.742,10,36,18,8,5,7,11
W,72,64,23,48,.479,5,8,.625,21,26,.808,7,34,13,5,7,11,14,27,66,.409,2,11,.182,8,18,.444,12,31,14,5,5,6,20
L,47,62,20,53,.377,1,6,.167,6,16,.375,9,28,11,2,4,10,14,25,68,.368,2,11,.182,10,13,.769,18,43,10,5,6,6,17
W,67,54,18,37,.486,3,11,.273,28,36,.778,6,31,10,5,11,18,18,20,60,.333,4,18,.222,10,21,.476,18,30,5,4,3,12,25
L,59,69,22,63,.349,4,11,.364,11,15,.733,12,33,10,2,4,7,23,19,53,.358,6,15,.400,25,31,.806,12,37,9,2,4,6,17
W,62,57,23,56,.411,6,18,.333,10,16,.625,11,31,16,16,4,9,17,20,47,.426,5,13,.385,12,13,.923,7,31,12,4,2,17,17
L,71,81,30,72,.417,6,18,.333,5,8,.625,9,25,12,16,0,10,17,28,47,.596,7,15,.467,18,22,.818,4,34,13,4,1,20,14
W,71,68,30,61,.492,9,26,.346,2,2,1.000,11,28,25,3,4,9,16,28,60,.467,4,7,.571,8,15,.533,14,31,16,5,3,10,6
W,58,54,21,59,.356,4,17,.235,12,15,.800,12,31,15,12,3,14,16,20,42,.476,2,12,.167,12,19,.632,4,30,14,8,4,22,15
L,62,66,24,51,.471,6,17,.353,8,14,.571,6,29,13,13,4,18,17,25,54,.463,5,18,.278,11,16,.688,9,32,11,8,5,17,11
W,77,69,30,51,.588,6,13,.462,11,12,.917,4,26,19,3,5,13,17,22,56,.393,9,18,.500,16,24,.667,10,27,13,9,3,9,12
W,76,63,32,64,.500,2,11,.182,10,17,.588,12,40,21,7,7,9,10,23,61,.377,9,19,.474,8,12,.667,9,30,14,3,3,11,18
W,76,68,26,56,.464,6,21,.286,18,24,.750,10,35,15,6,5,10,12,26,59,.441,8,22,.364,8,9,.889,7,24,14,4,2,11,18
W,48,46,20,49,.408,1,6,.167,7,12,.583,5,37,13,4,6,16,19,16,58,.276,2,15,.133,12,20,.600,13,38,8,12,3,10,12
W,60,59,23,57,.404,5,17,.294,9,12,.750,6,29,14,9,6,10,18,20,58,.345,4,13,.308,15,23,.652,15,38,9,9,3,12,10
W,64,46,22,55,.400,7,24,.292,13,15,.867,6,37,15,4,6,11,15,16,55,.291,3,17,.176,11,17,.647,9,34,10,5,0,10,15
W,62,46,26,56,.464,0,6,.000,10,10,1.000,13,41,12,2,7,10,11,15,65,.231,6,21,.286,10,15,.667,18,34,6,4,1,5,13
L,70,83,26,52,.500,3,12,.250,15,18,.833,5,26,14,4,5,14,22,24,49,.490,9,17,.529,26,30,.867,3,21,14,8,5,6,17
