W,68,46,22,45,.489,9,19,.474,15,21,.714,5,28,17,9,6,11,21,15,55,.273,6,33,.182,10,15,.667,14,30,8,3,0,12,21
W,86,67,33,79,.418,9,23,.391,11,20,.550,19,54,18,5,6,11,14,24,70,.343,9,35,.257,10,16,.625,12,41,14,5,7,13,20
W,66,55,24,66,.364,7,30,.233,11,21,.524,15,40,18,7,10,12,19,20,56,.357,5,20,.250,10,17,.588,11,36,10,4,5,16,21
W,63,60,22,60,.367,5,22,.227,14,22,.636,15,33,18,13,6,8,14,21,46,.457,10,22,.455,8,14,.571,7,29,10,4,0,19,17
W,53,50,20,48,.417,5,14,.357,8,15,.533,8,34,11,5,5,14,9,20,62,.323,8,32,.250,2,4,.500,11,34,11,6,1,7,19
W,80,76,25,45,.556,4,12,.333,26,38,.684,9,29,13,8,4,14,17,30,63,.476,8,24,.333,8,12,.667,13,28,20,9,3,13,25
W,78,58,29,58,.500,6,22,.273,14,21,.667,10,41,19,12,6,20,10,20,59,.339,7,29,.241,11,15,.733,7,26,15,13,3,14,20
W,65,59,23,60,.383,2,16,.125,17,26,.654,11,29,12,12,3,5,12,23,51,.451,8,23,.348,5,11,.455,10,34,18,2,4,17,20
W,72,58,24,54,.444,2,11,.182,22,29,.759,9,31,13,11,4,11,11,21,54,.389,7,24,.292,9,16,.563,6,26,14,9,2,16,20
W,100,43,37,66,.561,11,25,.440,15,24,.625,17,45,20,15,14,9,20,10,56,.179,1,13,.077,22,26,.846,13,28,5,7,4,19,17
W,83,77,32,54,.593,4,11,.364,15,22,.682,4,29,20,6,2,10,15,26,58,.448,11,37,.297,14,21,.667,8,30,24,5,3,11,18
W,97,55,39,73,.534,12,25,.480,7,10,.700,12,38,34,12,11,9,15,20,53,.377,5,13,.385,10,20,.500,7,27,14,6,4,17,14
W,93,65,35,55,.636,5,12,.417,18,24,.750,8,35,17,9,8,9,9,26,60,.433,8,20,.400,5,15,.333,10,24,12,6,0,11,20
W,81,74,25,52,.481,9,22,.409,22,30,.733,7,35,18,6,4,9,18,25,63,.397,8,30,.267,16,24,.667,11,32,13,5,2,10,20
W,70,58,28,57,.491,5,17,.294,9,15,.600,11,30,15,10,7,11,12,23,54,.426,7,21,.333,5,7,.714,9,26,18,6,3,14,15
W,61,56,19,43,.442,6,17,.353,17,36,.472,7,30,9,6,5,15,18,21,67,.313,3,26,.115,11,13,.846,16,43,12,7,0,12,23
W,76,59,31,54,.574,9,20,.450,5,8,.625,6,32,20,11,5,20,18,21,57,.368,2,12,.167,15,20,.750,12,26,9,11,2,15,11
W,67,52,27,48,.563,6,14,.429,7,13,.538,9,35,16,5,10,13,12,18,59,.305,11,28,.393,5,11,.455,14,25,13,5,0,5,16
L,66,74,25,64,.391,8,20,.400,8,15,.533,8,27,13,6,7,7,15,27,56,.482,6,15,.400,14,20,.700,9,41,18,3,5,12,13
L,72,83,27,62,.435,10,26,.385,8,12,.667,15,32,15,4,6,15,19,25,50,.500,11,24,.458,22,24,.917,7,26,15,5,3,10,10
L,68,90,26,72,.361,5,21,.238,11,16,.688,16,33,12,10,8,13,17,33,61,.541,10,17,.588,14,19,.737,11,40,20,9,9,15,15
L,70,76,28,49,.571,6,13,.462,8,14,.571,4,22,22,7,6,14,22,23,44,.523,6,13,.462,24,33,.727,6,24,17,3,2,13,13
W,66,58,26,69,.377,4,15,.267,10,16,.625,17,42,11,12,6,9,14,21,58,.362,8,23,.348,8,13,.615,9,32,18,5,6,14,17
W,72,49,25,56,.446,4,15,.267,18,23,.783,13,40,16,8,5,8,13,18,51,.353,2,15,.133,11,17,.647,7,26,10,7,6,11,18
L,56,64,19,48,.396,4,16,.250,14,18,.778,10,21,12,7,11,14,17,24,53,.453,9,21,.429,7,13,.538,10,28,20,4,2,13,17
L,69,73,24,47,.511,9,20,.450,12,19,.632,8,33,12,5,3,15,13,26,61,.426,13,27,.481,8,11,.727,12,30,20,12,1,10,15
W,63,52,23,50,.460,4,13,.308,13,19,.684,8,31,12,13,4,14,14,17,47,.362,11,22,.500,7,12,.583,8,26,14,4,2,16,15
W (1 OT),84,80,22,51,.431,6,19,.316,34,47,.723,13,36,15,5,11,13,18,31,68,.456,9,23,.391,9,14,.643,13,31,17,10,1,11,29
W,69,64,26,55,.473,4,15,.267,13,17,.765,7,31,17,9,8,16,19,21,65,.323,5,26,.192,17,27,.630,13,30,14,10,4,12,15
W,58,51,22,54,.407,6,20,.300,8,13,.615,9,27,12,9,5,9,10,18,50,.360,7,25,.280,8,12,.667,11,35,10,3,6,16,12
W,107,59,45,63,.714,7,9,.778,10,11,.909,10,37,28,13,12,13,13,25,64,.391,3,19,.158,6,13,.462,12,18,15,6,0,14,13
W,79,73,26,59,.441,7,19,.368,20,29,.690,16,34,18,13,10,15,19,27,57,.474,4,14,.286,15,24,.625,14,34,13,4,1,19,22
L (1 OT),71,76,28,76,.368,10,24,.417,5,11,.455,17,37,15,6,7,12,19,25,66,.379,4,17,.235,22,28,.786,16,45,10,8,7,12,14
