W,76,51,26,50,.520,8,16,.500,16,18,.889,11,35,13,8,1,11,17,17,46,.370,7,21,.333,10,13,.769,7,21,7,6,1,11,15
W,72,32,31,52,.596,0,10,.000,10,16,.625,6,37,18,4,5,10,15,11,48,.229,5,26,.192,5,7,.714,0,16,4,4,1,13,17
W,62,38,24,60,.400,6,20,.300,8,9,.889,12,33,17,6,7,7,10,16,47,.340,4,14,.286,2,4,.500,6,25,7,5,2,13,13
W,90,34,33,60,.550,14,34,.412,10,14,.714,8,40,23,11,6,11,15,12,52,.231,4,17,.235,6,12,.500,8,28,3,7,1,21,15
W,74,41,29,60,.483,8,17,.471,8,13,.615,9,33,18,9,5,5,13,15,48,.313,6,23,.261,5,10,.500,11,30,8,3,2,18,17
W,63,52,25,42,.595,5,10,.500,8,16,.500,2,24,15,8,6,7,18,15,40,.375,8,16,.500,14,17,.824,5,18,12,3,2,10,19
W,63,61,21,56,.375,7,16,.438,14,20,.700,11,26,9,9,6,10,11,22,44,.500,6,17,.353,11,13,.846,5,29,14,4,3,19,20
L,57,66,22,48,.458,6,19,.316,7,13,.538,7,26,13,4,3,14,17,23,51,.451,4,15,.267,16,19,.842,7,24,13,10,1,8,16
W,76,53,30,53,.566,9,21,.429,7,10,.700,6,27,22,6,5,6,14,18,49,.367,10,23,.435,7,11,.636,10,25,12,3,2,13,12
W,79,39,31,52,.596,6,14,.429,11,14,.786,7,37,21,7,7,11,19,11,46,.239,4,15,.267,13,23,.565,5,20,7,7,1,13,16
W,56,52,22,57,.386,4,13,.308,8,11,.727,6,29,14,1,3,7,17,18,51,.353,5,23,.217,11,16,.688,7,33,11,3,3,12,14
W,61,53,24,49,.490,2,8,.250,11,14,.786,8,31,12,7,0,13,19,19,44,.432,2,14,.143,13,22,.591,8,26,7,5,2,14,15
L,58,60,23,51,.451,9,16,.563,3,5,.600,5,28,8,3,6,13,18,20,49,.408,8,15,.533,12,24,.500,10,32,8,6,3,11,15
L (1 OT),76,88,33,67,.493,8,20,.400,2,5,.400,6,24,15,2,3,6,21,29,54,.537,13,21,.619,17,28,.607,9,38,16,0,3,14,16
W,79,62,26,53,.491,9,19,.474,18,24,.750,9,32,12,4,8,9,18,23,57,.404,6,21,.286,10,16,.625,7,24,12,5,3,11,22
W,77,73,29,50,.580,10,18,.556,9,13,.692,6,29,9,2,2,16,17,28,56,.500,7,19,.368,10,16,.625,8,23,13,9,3,11,13
W,71,54,27,52,.519,5,10,.500,12,20,.600,2,26,22,12,3,5,12,20,52,.385,5,20,.250,9,11,.818,8,34,9,4,4,16,14
W,62,49,22,48,.458,5,22,.227,13,17,.765,6,28,13,6,3,11,14,19,42,.452,4,9,.444,7,12,.583,2,23,11,9,1,13,15
W,71,54,25,54,.463,9,19,.474,12,14,.857,8,35,13,7,1,11,17,20,48,.417,3,18,.167,11,17,.647,1,17,9,6,6,10,10
L,59,61,25,50,.500,6,18,.333,3,3,1.000,6,19,13,6,2,9,18,17,40,.425,7,16,.438,20,24,.833,5,23,9,5,2,10,8
W,71,48,25,54,.463,5,16,.313,16,21,.762,11,35,15,5,4,9,19,15,42,.357,3,20,.150,15,20,.750,3,21,5,2,2,14,19
L,62,66,24,50,.480,12,24,.500,2,5,.400,6,21,21,6,4,15,15,23,42,.548,7,18,.389,13,20,.650,2,18,12,11,5,11,9
W,71,55,25,47,.532,3,12,.250,18,20,.900,9,35,13,2,8,14,14,20,54,.370,5,18,.278,10,15,.667,4,16,7,9,2,5,15
L (2 OT),78,80,28,66,.424,8,23,.348,14,24,.583,8,35,13,6,6,10,20,26,59,.441,8,26,.308,20,26,.769,6,38,13,1,5,17,20
L,55,65,21,57,.368,5,20,.250,8,8,1.000,10,30,9,3,3,8,21,19,42,.452,9,19,.474,18,20,.900,5,28,8,4,2,10,12
L,41,65,15,54,.278,2,20,.100,9,12,.750,3,23,8,2,5,6,14,27,58,.466,7,19,.368,4,7,.571,7,40,17,4,5,9,13
L (1 OT),48,54,16,51,.314,3,12,.250,13,20,.650,9,27,7,8,2,9,18,15,41,.366,4,19,.211,20,22,.909,6,32,9,4,3,15,18
W,70,55,23,47,.489,11,16,.688,13,22,.591,5,30,14,8,4,10,16,18,56,.321,7,27,.259,12,16,.750,10,30,10,5,5,14,18
W,53,43,19,59,.322,10,24,.417,5,8,.625,10,28,15,6,8,4,12,17,48,.354,4,16,.250,5,7,.714,6,32,12,1,3,14,12
W,67,42,27,62,.435,11,22,.500,2,2,1.000,7,30,13,8,2,7,11,15,45,.333,4,20,.200,8,8,1.000,5,26,6,5,4,14,7
