W,118,61,40,58,.690,13,23,.565,25,35,.714,10,44,26,9,6,14,18,22,69,.319,6,25,.240,11,14,.786,10,24,11,4,1,15,26
L,67,72,22,54,.407,3,16,.188,20,24,.833,7,27,10,6,3,17,22,25,57,.439,1,12,.083,21,22,.955,11,34,9,10,2,17,25
W,80,61,32,60,.533,12,24,.500,4,6,.667,9,33,18,7,2,15,21,21,54,.389,4,16,.250,15,20,.750,10,28,7,6,0,15,8
W,81,73,27,55,.491,9,24,.375,18,24,.750,9,33,14,3,5,12,16,29,65,.446,7,21,.333,8,10,.800,5,24,11,9,2,6,21
W,85,56,29,60,.483,8,24,.333,19,23,.826,11,35,17,11,4,14,13,21,52,.404,7,22,.318,7,9,.778,5,24,8,6,4,21,18
W,80,59,31,65,.477,5,21,.238,13,21,.619,15,37,17,9,4,5,13,22,57,.386,5,17,.294,10,11,.909,13,31,6,2,5,13,17
W,78,72,28,56,.500,8,24,.333,14,16,.875,8,33,17,2,4,10,20,22,54,.407,12,31,.387,16,20,.800,6,27,13,1,1,9,17
L,55,69,19,55,.345,5,18,.278,12,19,.632,9,37,9,4,6,15,22,22,62,.355,7,24,.292,18,30,.600,13,40,14,11,5,9,15
W,100,63,36,58,.621,10,21,.476,18,22,.818,9,29,20,9,5,7,19,19,42,.452,10,25,.400,15,24,.625,4,15,11,4,2,16,20
L,77,81,26,69,.377,9,24,.375,16,23,.696,18,44,13,6,5,11,16,27,64,.422,12,27,.444,15,17,.882,11,39,11,3,10,12,20
W,81,72,27,60,.450,8,20,.400,19,23,.826,6,31,18,6,3,12,18,24,57,.421,9,23,.391,15,20,.750,6,29,13,3,3,15,19
W,80,52,27,60,.450,7,24,.292,19,29,.655,15,49,18,3,1,8,16,18,63,.286,5,21,.238,11,14,.786,9,27,6,2,5,8,22
W,87,63,28,50,.560,10,19,.526,21,33,.636,9,39,14,6,3,9,18,20,58,.345,9,23,.391,14,25,.560,9,30,6,5,4,10,25
W,89,73,29,54,.537,8,17,.471,23,30,.767,8,29,12,9,3,12,19,25,55,.455,8,21,.381,15,20,.750,8,27,13,5,0,15,21
W,82,68,28,57,.491,12,28,.429,14,19,.737,8,30,17,10,2,8,15,28,60,.467,6,22,.273,6,8,.750,8,31,8,3,3,13,17
L,71,76,25,54,.463,10,26,.385,11,13,.846,6,26,12,4,2,14,18,27,58,.466,7,15,.467,15,23,.652,11,32,14,10,8,8,13
W,71,45,27,50,.540,8,22,.364,9,11,.818,8,35,12,7,3,18,12,21,52,.404,1,16,.063,2,11,.182,5,18,8,10,1,13,13
L,72,79,28,67,.418,9,25,.360,7,12,.583,11,34,12,5,4,9,14,29,57,.509,14,30,.467,7,9,.778,6,31,15,2,4,9,10
W,76,57,27,60,.450,11,29,.379,11,13,.846,15,33,13,8,4,9,21,19,52,.365,4,20,.200,15,17,.882,13,28,7,1,4,15,17
W,87,81,29,54,.537,7,22,.318,22,23,.957,11,34,14,4,2,14,19,26,57,.456,9,23,.391,20,23,.870,8,23,8,7,1,9,18
W,88,73,33,54,.611,11,20,.550,11,17,.647,7,35,18,6,0,13,22,27,56,.482,2,11,.182,17,26,.654,6,21,10,10,2,8,13
W,87,75,30,58,.517,11,23,.478,16,24,.667,8,34,10,7,4,15,21,28,68,.412,5,22,.227,14,19,.737,13,32,5,8,2,11,19
W,66,53,21,55,.382,9,30,.300,15,24,.625,8,35,17,5,2,6,11,20,53,.377,7,29,.241,6,8,.750,5,32,7,0,2,15,18
W,84,63,32,54,.593,9,19,.474,11,17,.647,2,26,19,10,5,12,19,23,52,.442,5,15,.333,12,22,.545,6,25,12,7,3,16,16
W,75,66,23,50,.460,3,15,.200,26,33,.788,5,30,12,13,0,11,18,21,55,.382,4,22,.182,20,21,.952,8,26,10,5,1,17,23
W,68,60,23,53,.434,8,23,.348,14,23,.609,9,30,13,9,3,10,15,25,58,.431,1,11,.091,9,11,.818,7,27,10,3,7,12,21
W,75,65,24,54,.444,8,24,.333,19,24,.792,10,34,14,7,4,20,17,24,56,.429,3,17,.176,14,19,.737,9,28,7,14,2,17,18
W,76,66,26,58,.448,11,23,.478,13,18,.722,11,36,18,5,4,6,11,24,61,.393,9,20,.450,9,13,.692,12,34,13,2,7,6,14
W,73,64,23,44,.523,4,18,.222,23,32,.719,5,35,12,6,2,16,25,23,58,.397,7,17,.412,11,21,.524,6,24,10,3,1,11,22
W,70,63,24,51,.471,9,19,.474,13,22,.591,6,34,14,6,0,13,14,27,62,.435,3,12,.250,6,9,.667,9,33,11,7,7,12,16
W,68,51,25,65,.385,9,31,.290,9,11,.818,10,39,9,9,3,5,14,20,55,.364,6,28,.214,5,7,.714,6,33,10,1,2,11,14
