W,92,69,35,67,.522,7,17,.412,15,18,.833,7,46,22,6,2,16,20,24,66,.364,9,25,.360,12,20,.600,7,27,11,3,2,11,19
W,69,48,26,66,.394,8,24,.333,9,14,.643,9,43,16,13,8,7,17,16,56,.286,5,21,.238,11,14,.786,4,33,5,5,5,14,12
W,109,70,34,61,.557,7,19,.368,34,45,.756,11,36,14,11,6,11,18,26,61,.426,7,15,.467,11,19,.579,11,28,12,6,0,21,34
W,82,62,29,66,.439,6,22,.273,18,21,.857,14,42,16,6,1,15,15,24,59,.407,6,19,.316,8,16,.500,6,28,10,8,6,16,19
W,77,72,30,58,.517,7,16,.438,10,14,.714,10,34,12,6,3,16,24,24,65,.369,2,19,.105,22,24,.917,14,31,9,7,6,8,17
W,73,71,27,55,.491,13,25,.520,6,12,.500,8,33,18,1,1,11,11,29,66,.439,8,24,.333,5,8,.625,12,33,13,2,4,5,15
W,97,63,36,71,.507,12,32,.375,13,19,.684,14,40,23,11,3,13,12,27,63,.429,3,18,.167,6,12,.500,9,30,11,8,3,16,18
W,69,62,24,54,.444,7,21,.333,14,22,.636,7,28,9,7,7,9,23,22,57,.386,1,8,.125,17,26,.654,13,35,7,7,2,12,22
W,98,71,35,65,.538,8,16,.500,20,28,.714,6,34,21,4,8,11,23,24,79,.304,5,20,.250,18,28,.643,26,51,7,5,4,12,24
W,61,43,20,50,.400,4,15,.267,17,20,.850,7,31,11,8,4,11,13,16,60,.267,5,25,.200,6,14,.429,14,34,7,7,3,12,16
W,86,76,25,46,.543,9,20,.450,27,33,.818,6,40,13,6,4,20,29,21,69,.304,10,29,.345,24,33,.727,18,35,11,5,2,10,26
W,102,65,39,73,.534,12,28,.429,12,16,.750,8,43,22,8,4,9,16,25,69,.362,4,21,.190,11,15,.733,7,33,12,5,3,14,17
W,92,62,33,69,.478,10,27,.370,16,24,.667,18,41,15,16,4,11,11,25,56,.446,6,14,.429,6,7,.857,3,23,12,6,1,18,18
W,81,61,30,58,.517,12,27,.444,9,11,.818,7,34,22,8,5,12,14,26,57,.456,5,10,.500,4,11,.364,6,27,14,4,1,11,18
W,95,80,36,59,.610,6,20,.300,17,20,.850,4,38,17,7,2,14,19,30,64,.469,7,29,.241,13,21,.619,4,22,12,9,1,10,14
W,93,55,35,66,.530,10,18,.556,13,21,.619,10,36,21,13,4,10,13,20,58,.345,7,19,.368,8,13,.615,12,33,7,3,6,21,18
W,79,56,33,51,.647,7,13,.538,6,8,.750,2,24,16,4,6,7,12,23,58,.397,6,16,.375,4,5,.800,9,24,10,4,0,6,12
W,88,57,30,58,.517,6,19,.316,22,28,.786,7,36,16,4,3,6,14,19,52,.365,9,25,.360,10,14,.714,1,23,13,4,4,10,21
W,73,52,24,53,.453,7,22,.318,18,22,.818,10,32,13,8,9,10,18,19,59,.322,3,12,.250,11,18,.611,17,34,4,7,1,14,20
W,83,64,31,60,.517,8,24,.333,13,18,.722,8,39,15,3,5,8,17,23,64,.359,8,20,.400,10,15,.667,10,33,12,2,4,10,20
W,79,43,34,64,.531,6,20,.300,5,9,.556,7,37,19,7,3,5,17,16,50,.320,5,20,.250,6,11,.545,2,24,5,1,0,15,16
W,96,49,41,70,.586,5,21,.238,9,11,.818,8,43,21,8,8,8,16,19,63,.302,1,12,.083,10,15,.667,10,32,6,4,1,13,13
W,85,75,27,59,.458,7,20,.350,24,34,.706,9,42,18,6,5,14,22,24,67,.358,6,22,.273,21,26,.808,8,29,13,4,3,9,22
W,90,55,31,51,.608,8,16,.500,20,30,.667,6,36,20,6,1,9,16,19,48,.396,5,16,.313,12,18,.667,2,17,9,4,2,9,23
W,90,60,26,48,.542,4,9,.444,34,44,.773,8,36,12,8,4,16,13,24,61,.393,8,19,.421,4,8,.500,5,21,11,7,8,16,31
W,74,64,26,47,.553,3,8,.375,19,27,.704,4,32,8,6,3,9,17,24,59,.407,4,15,.267,12,16,.750,9,31,11,5,4,8,22
W,96,61,32,63,.508,10,24,.417,22,30,.733,12,39,20,7,8,13,17,22,62,.355,7,24,.292,10,14,.714,9,28,12,7,0,14,23
W,82,61,26,56,.464,4,16,.250,26,30,.867,2,41,14,7,9,13,13,23,68,.338,5,17,.294,10,18,.556,7,32,11,9,0,8,21
W,96,38,37,56,.661,13,25,.520,9,17,.529,7,49,23,4,2,10,12,14,58,.241,6,30,.200,4,8,.500,4,19,9,5,0,6,15
L,71,79,26,57,.456,3,16,.188,16,29,.552,11,35,8,8,2,15,16,28,62,.452,9,24,.375,14,21,.667,12,37,12,9,3,14,22
W,82,50,28,51,.549,5,14,.357,21,25,.840,7,38,11,5,3,13,18,18,59,.305,3,11,.273,11,17,.647,5,23,4,3,1,9,22
